Negative Sample Scores,Sampling Category
0.460934181,0
0.489799945,0
0.459952593,0
0.454441544,0
0.461784196,0
0.459201927,0
0.478737995,0
0.462590371,0
0.458936307,0
0.446624428,0
0.497281277,0
0.494523322,0
0.458670069,0
0.480559984,0
0.472883098,0
0.465411416,0
0.458598179,0
0.459518842,0
0.479641784,0
0.496741934,0
0.495668686,0
0.491860124,0
0.460642053,0
0.450987418,0
0.488750119,0
0.470907737,0
0.471139319,0
0.491332613,0
0.490993729,0
0.494306821,0
0.457036163,0
0.462612106,0
0.472136196,0
0.453980821,0
0.484044939,0
0.468581166,0
0.47768327,0
0.446290368,0
0.460526528,0
0.499213066,0
0.463508491,0
0.465414406,0
0.447126221,0
0.49995274,0
0.460378329,0
0.481811499,0
0.460828941,0
0.49790694,0
0.446298496,0
0.463318248,0
0.447996633,0
0.498130944,0
0.489661799,0
0.476688433,0
0.467921173,0
0.457021644,0
0.459592405,0
0.493377525,0
0.490978954,0
0.460821579,0
0.459787501,0
0.455486936,0
0.491016449,0
0.47884733,0
0.464675538,0
0.492204729,0
0.492283168,0
0.459395029,0
0.499910083,0
0.47946627,0
0.461839884,0
0.492343564,0
0.480735137,0
0.470008637,0
0.476810815,0
0.48521964,0
0.481738454,0
0.498906952,0
0.465326182,0
0.45984616,0
0.47665421,0
0.462908813,0
0.481817818,0
0.445462091,0
0.455518417,0
0.455215426,0
0.457946557,0
0.457266802,0
0.485690886,0
0.474627582,0
0.499109101,0
0.455861905,0
0.469037952,0
0.461437285,0
0.468767756,0
0.487580618,0
0.461204487,0
0.45689627,0
0.450601073,0
0.457781341,0
0.471381491,0
0.480615106,0
0.450407014,0
0.451511641,0
0.459488053,0
0.453214255,0
0.454292885,0
0.467260638,0
0.471118975,0
0.49644468,0
0.468763513,0
0.460360487,0
0.477374278,0
0.495949311,0
0.45975349,0
0.464810655,0
0.471922696,0
0.458558104,0
0.469413262,0
0.458424419,0
0.470684855,0
0.463085103,0
0.492919186,0
0.461232783,0
0.485690421,0
0.463116521,0
0.464792023,0
0.458332523,0
0.461000387,0
0.474850993,0
0.469761985,0
0.481089462,0
0.466668059,0
0.478372858,0
0.498771347,0
0.457941794,0
0.467951334,0
0.48838928,0
0.496123315,0
0.473281381,0
0.496348142,0
0.462524962,0
0.462421973,0
0.460488172,0
0.467020475,0
0.444641584,0
0.45011147,0
0.444764302,0
0.470756172,0
0.481760005,0
0.472152041,0
0.461116111,0
0.492923348,0
0.465603156,0
0.44714262,0
0.484793668,0
0.482956618,0
0.460208387,0
0.472192872,0
0.454631151,0
0.481213311,0
0.487143492,0
0.462997385,0
0.498105062,0
0.48166868,0
0.484770405,0
0.493603114,0
0.474075212,0
0.474880149,0
0.492229611,0
0.4627981,0
0.469792578,0
0.492922375,0
0.460306185,0
0.458606733,0
0.461368242,0
0.463902877,0
0.485121811,0
0.497798827,0
0.479943196,0
0.495023704,0
0.466845755,0
0.497884698,0
0.471100462,0
0.476174625,0
0.458119954,0
0.459764578,0
0.47718692,0
0.47294284,0
0.496632838,0
0.461119485,0
0.483327953,0
0.481122864,0
0.448470667,0
0.495532934,0
0.458693056,0
0.466786342,0
0.46207893,0
0.493535613,0
0.481840668,0
0.499231908,0
0.470479717,0
0.490150402,0
0.484549081,0
0.485749206,0
0.448159047,0
0.461820309,0
0.489854713,0
0.458966012,0
0.454560585,0
0.481802169,0
0.463474978,0
0.47758199,0
0.497754638,0
0.479690176,0
0.468357654,0
0.457746127,0
0.457488755,0
0.470459055,0
0.474066909,0
0.496377436,0
0.471694097,0
0.462757303,0
0.499337788,0
0.461120191,0
0.46048001,0
0.490495835,0
0.461811413,0
0.477845725,0
0.4668592,0
0.462379181,0
0.497157591,0
0.487272113,0
0.49959242,0
0.464998271,0
0.498461357,0
0.460511023,0
0.4585424,0
0.48971207,0
0.497239068,0
0.463665531,0
0.469491928,0
0.459347592,0
0.494748046,0
0.497953454,0
0.45136479,0
0.453228282,0
0.480463916,0
0.494460582,0
0.455798869,0
0.490696641,0
0.462264345,0
0.467918935,0
0.462120838,0
0.450528745,0
0.464564042,0
0.46730541,0
0.468080964,0
0.468859789,0
0.481817826,0
0.49803166,0
0.461167936,0
0.458149488,0
0.46845956,0
0.47955426,0
0.498991709,0
0.452896945,0
0.486385903,0
0.444990546,0
0.489677567,0
0.499265206,0
0.465946134,0
0.446729657,0
0.460347909,0
0.486522083,0
0.487316819,0
0.471011162,0
0.454637843,0
0.471850203,0
0.459133705,0
0.461244977,0
0.447281446,0
0.453196661,0
0.444936311,0
0.454613946,0
0.493205301,0
0.44812635,0
0.454195818,0
0.491730399,0
0.493471354,0
0.45942419,0
0.445588023,0
0.493301056,0
0.475130552,0
0.458948817,0
0.498745803,0
0.462841362,0
0.467294913,0
0.478714323,0
0.457165206,0
0.48153403,0
0.462252697,0
0.465029321,0
0.455394516,0
0.484496804,0
0.46968322,0
0.468634518,0
0.451026791,0
0.462634602,0
0.497816821,0
0.480490051,0
0.454468375,0
0.448101751,0
0.461593537,0
0.498233592,0
0.445683081,0
0.457619585,0
0.46483581,0
0.46056978,0
0.466942748,0
0.469986621,0
0.49931391,0
0.447972428,0
0.474606404,0
0.470466526,0
0.496739009,0
0.443065279,0
0.465902749,0
0.460563589,0
0.493948968,0
0.456100603,0
0.459888284,0
0.461744116,0
0.453187906,0
0.453382026,0
0.461613222,0
0.496172505,0
0.462771991,0
0.460093303,0
0.471387681,0
0.496220349,0
0.472975953,0
0.462434514,0
0.480833703,0
0.45729593,0
0.4792659,0
0.46493062,0
0.46163594,0
0.471013222,0
0.479494805,0
0.458016361,0
0.461768379,0
0.457549922,0
0.450869054,0
0.492809713,0
0.456710601,0
0.478660957,0
0.499410718,0
0.457788093,0
0.460784014,0
0.486037888,0
0.498837342,0
0.45929681,0
0.458419602,0
0.447889361,0
0.473761578,0
0.486798614,0
0.497218949,0
0.468570031,0
0.481680844,0
0.478364703,0
0.499332453,0
0.447237703,0
0.49420058,0
0.46463476,0
0.49604551,0
0.474404396,0
0.450609476,0
0.498910144,0
0.485698085,0
0.49776073,0
0.483941148,0
0.46094112,0
0.459136596,0
0.467341573,0
0.46185249,0
0.492610283,0
0.493964716,0
0.497018125,0
0.47591919,0
0.445581007,0
0.450123688,0
0.497981983,0
0.499918038,0
0.444979657,0
0.45533925,0
0.49462048,0
0.499155341,0
0.495941079,0
0.487042087,0
0.470430756,0
0.453893721,0
0.487974614,0
0.448302958,0
0.498873127,0
0.454116292,0
0.453827118,0
0.471865395,0
0.479719156,0
0.495179734,0
0.491125904,0
0.490736947,0
0.468416976,0
0.462982146,0
0.497693499,0
0.497489256,0
0.488199112,0
0.494692117,0
0.499802123,0
0.473101938,0
0.47614615,0
0.494658488,0
0.498805622,0
0.45487748,0
0.462640467,0
0.446633629,0
0.467624521,0
0.461003187,0
0.485799195,0
0.463404656,0
0.469891643,0
0.453761848,0
0.457819162,0
0.49702996,0
0.458335013,0
0.456966844,0
0.49229397,0
0.466243874,0
0.486133669,0
0.470184772,0
0.462861707,0
0.462567119,0
0.495904917,0
0.49930568,0
0.498265984,0
0.459810186,0
0.460116584,0
0.470160671,0
0.479572996,0
0.470041431,0
0.465416907,0
0.497983556,0
0.464075542,0
0.451573807,0
0.481859765,0
0.4813513,0
0.494609571,0
0.476669414,0
0.450615011,0
0.454278003,0
0.457523308,0
0.472005898,0
0.488497897,0
0.461179652,0
0.495216671,0
0.466783303,0
0.453457518,0
0.49677223,0
0.49524994,0
0.461058534,0
0.45255275,0
0.478746312,0
0.471188151,0
0.497699086,0
0.467197421,0
0.499278798,0
0.483512402,0
0.448685676,0
0.446297821,0
0.485451813,0
0.47992971,0
0.474654682,0
0.46584429,0
0.488141984,0
0.444544393,0
0.46958534,0
0.466931191,0
0.447415183,0
0.481014675,0
0.460474947,0
0.467228661,0
0.473701811,0
0.471037558,0
0.451525983,0
0.443597405,0
0.469446776,0
0.49676349,0
0.498623576,0
0.457290639,0
0.498163283,0
0.480892455,0
0.481988322,0
0.448318987,0
0.47483427,0
0.494654866,0
0.470318001,0
0.499272023,0
0.484160524,0
0.466113695,0
0.499824538,0
0.470227405,0
0.481781841,0
0.47826014,0
0.484966897,0
0.489079185,0
0.444038198,0
0.497794372,0
0.4876246,0
0.483006238,0
0.498354033,0
0.486481216,0
0.496863379,0
0.491514102,0
0.493716776,0
0.459573777,0
0.461480015,0
0.462734953,0
0.482231453,0
0.460538275,0
0.491550787,0
0.471451983,0
0.49655526,0
0.456152878,0
0.487348858,0
0.480318437,0
0.497424633,0
0.494986068,0
0.467807913,0
0.456935159,0
0.477385048,0
0.477765182,0
0.458758966,0
0.463897306,0
0.480670897,0
0.469908843,0
0.491997158,0
0.45306956,0
0.478689166,0
0.485288503,0
0.479984427,0
0.472768874,0
0.485725423,0
0.455720711,0
0.492678096,0
0.459940978,0
0.475169789,0
0.480428732,0
0.478129394,0
0.499033251,0
0.467743696,0
0.447113203,0
0.456435484,0
0.478912581,0
0.456796657,0
0.470725704,0
0.46981995,0
0.463244654,0
0.451756791,0
0.465098126,0
0.497209816,0
0.464082158,0
0.486876245,0
0.449896878,0
0.472620326,0
0.47795433,0
0.481802451,0
0.466428215,0
0.468113401,0
0.460493958,0
0.447912621,0
0.49090031,0
0.460076858,0
0.467671055,0
0.493530269,0
0.498127319,0
0.471263483,0
0.469794319,0
0.497821119,0
0.464103216,0
0.463283755,0
0.497460374,0
0.485631575,0
0.469696286,0
0.450356162,0
0.484382489,0
0.499804298,0
0.469696635,0
0.454990489,0
0.498535327,0
0.456511018,0
0.447560157,0
0.470995253,0
0.494380374,0
0.465928153,0
0.490202477,0
0.489736764,0
0.461721671,0
0.460789952,0
0.457658285,0
0.468859685,0
0.496174585,0
0.473808356,0
0.498663236,0
0.497605573,0
0.480087685,0
0.461567432,0
0.456903131,0
0.462049068,0
0.461788759,0
0.49940988,0
0.460599653,0
0.489337687,0
0.475095429,0
0.455104879,0
0.482634435,0
0.462122259,0
0.493228637,0
0.476290083,0
0.461455166,0
0.49455537,0
0.451649987,0
0.450421772,0
0.453690425,0
0.472571032,0
0.459997196,0
0.458777983,0
0.465092342,0
0.496197433,0
0.452620052,0
0.450574654,0
0.493711362,0
0.49948538,0
0.495192201,0
0.499200478,0
0.460598528,0
0.450170233,0
0.485979437,0
0.495242266,0
0.469582174,0
0.495634888,0
0.495285645,0
0.460194565,0
0.482698905,0
0.460076362,0
0.460918246,0
0.481026777,0
0.457289773,0
0.474823837,0
0.454257352,0
0.466634738,0
0.456829327,0
0.468207881,0
0.460242689,0
0.476184734,0
0.480383197,0
0.471477439,0
0.443547713,0
0.470127885,0
0.458132181,0
0.45996363,0
0.491305859,0
0.457417484,0
0.451409307,0
0.459788351,0
0.459193116,0
0.46114131,0
0.487132899,0
0.4792538,0
0.451158439,0
0.469308871,0
0.47983264,0
0.450334525,0
0.461709237,0
0.469652453,0
0.493861983,0
0.498268329,0
0.468254363,0
0.462344295,0
0.49975218,0
0.450342714,0
0.454213624,0
0.477214952,0
0.474121744,0
0.460783902,0
0.478881819,0
0.452397461,0
0.490575344,0
0.463815837,0
0.456715702,0
0.45193952,0
0.497625523,0
0.459195314,0
0.498705935,0
0.492201985,0
0.459054164,0
0.487325893,0
0.456122551,0
0.478522943,0
0.476539914,0
0.496384171,0
0.499175181,0
0.460628799,0
0.47276847,0
0.479789026,0
0.49803739,0
0.459186826,0
0.458097947,0
0.486126315,0
0.452600531,0
0.485155906,0
0.468801168,0
0.461270647,0
0.49948311,0
0.460996205,0
0.483672183,0
0.488708633,0
0.461867152,0
0.459936214,0
0.458182108,0
0.484158696,0
0.482194767,0
0.473567418,0
0.466609869,0
0.456559789,0
0.448859247,0
0.458767239,0
0.474779859,0
0.473475703,0
0.499079671,0
0.45201391,0
0.482855891,0
0.470193028,0
0.461152154,0
0.472226672,0
0.483888203,0
0.456510938,0
0.473024558,0
0.4488115,0
0.486838469,0
0.477418644,0
0.456501525,0
0.485445163,0
0.465928203,0
0.49666264,0
0.497913775,0
0.480799886,0
0.476688398,0
0.468623641,0
0.460896686,0
0.482916767,0
0.451527421,0
0.459884213,0
0.465069787,0
0.49885339,0
0.458507514,0
0.482064386,0
0.46750811,0
0.462496724,0
0.478176107,0
0.453218178,0
0.461023091,0
0.45526688,0
0.461721875,0
0.483545781,0
0.47617224,0
0.461288651,0
0.497728011,0
0.454882593,0
0.469853131,0
0.479043192,0
0.45652873,0
0.463250015,0
0.483569905,0
0.481469259,0
0.494013376,0
0.480127771,0
0.457855703,0
0.458948298,0
0.457070136,0
0.46917799,0
0.46288099,0
0.465604204,0
0.487608765,0
0.460453674,0
0.459295347,0
0.467716599,0
0.452597382,0
0.496210523,0
0.457658551,0
0.459152538,0
0.491874543,0
0.49643503,0
0.467398006,0
0.482855684,0
0.48545235,0
0.463970372,0
0.466764793,0
0.493558374,0
0.459039128,0
0.448858999,0
0.465455502,0
0.463359674,0
0.466470491,0
0.458365229,0
0.470932994,0
0.463772478,0
0.456279579,0
0.461041155,0
0.445977709,0
0.478976607,0
0.489556267,0
0.448671704,0
0.471938613,0
0.493474905,0
0.498998099,0
0.472615074,0
0.481181995,0
0.490054362,0
0.456219304,0
0.492729905,0
0.459834756,0
0.456290341,0
0.493855882,0
0.458230625,0
0.467821168,0
0.469995823,0
0.495096587,0
0.453087701,0
0.46522546,0
0.49190644,0
0.486160721,0
0.498275232,0
0.48218254,0
0.463235524,0
0.468879029,0
0.476134633,0
0.470063798,0
0.47600989,0
0.494027337,0
0.467741806,0
0.465354542,0
0.458028542,0
0.482048057,0
0.458298022,0
0.484804306,0
0.471874005,0
0.454150516,0
0.478950738,0
0.456544058,0
0.460365952,0
0.49326691,0
0.469309431,0
0.477172186,0
0.469568385,0
0.499291263,0
0.458375336,0
0.455535806,0
0.479293325,0
0.496055859,0
0.463318733,0
0.498575591,0
0.480432431,0
0.486252301,0
0.477789601,0
0.457757691,0
0.453288273,0
0.451010964,0
0.49086164,0
0.46632732,0
0.460398725,0
0.497566084,0
0.499191583,0
0.486879453,0
0.455561027,0
0.495439614,0
0.456746636,0
0.486754262,0
0.450618717,0
0.481613921,0
0.468372467,0
0.488001339,0
0.459012416,0
0.487401837,0
0.483324397,0
0.473659216,0
0.47029515,0
0.481997553,0
0.461299212,0
0.469617279,0
0.476231301,0
0.480050084,0
0.473229121,0
0.493914053,0
0.469834751,0
0.495394775,0
0.460810547,0
0.44484416,0
0.486654875,0
0.494247369,0
0.465590198,0
0.475791448,0
0.461954892,0
0.46355878,0
0.470769613,0
0.467167346,0
0.450215041,0
0.462602388,0
0.456870321,0
0.456520342,0
0.469463422,0
0.486279573,0
0.458498194,0
0.457707227,0
0.497788284,0
0.469723666,0
0.464828245,0
0.44766819,0
0.457256986,0
0.457430581,0
0.454071527,0
0.477964119,0
0.459481126,0
0.461933755,0
0.492852279,0
0.48330622,0
0.473350381,0
0.469052262,0
0.448827866,0
0.456367882,0
0.460181226,0
0.469834547,0
0.460180274,0
0.471834887,0
0.491812402,0
0.462645342,0
0.477930704,0
0.457030108,0
0.45882825,0
0.472572074,0
0.459596945,0
0.457539473,0
0.484894643,0
0.474883373,0
0.480280114,0
0.471635172,0
0.457249576,0
0.452108611,0
0.447822251,0
0.495059456,0
0.459954655,0
0.499941905,0
0.497128564,0
0.481903598,0
0.49708761,0
0.483096684,0
0.458790371,0
0.468958663,0
0.467967191,0
0.474953683,0
0.451049838,0
0.447447552,0
0.496281386,0
0.459946577,0
0.478135607,0
0.465899221,0
0.478839182,0
0.493327739,0
0.49633896,0
0.474111938,0
0.458993161,0
0.448350678,0
0.473074934,0
0.481940452,0
0.487878136,0
0.471405475,0
0.493768188,0
0.466524121,0
0.458122127,0
0.456002537,0
0.458209538,0
0.449750774,0
0.491511526,0
0.487398824,0
0.458277491,0
0.491116657,0
0.475691227,0
0.472909967,0
0.453452316,0
0.499995716,0
0.459910324,0
0.449582388,0
0.460173212,0
0.471625616,0
0.472153831,0
0.475799415,0
0.499059954,0
0.462253666,0
0.465873616,0
0.4915573,0
0.495378082,0
0.462489642,0
0.485235224,0
0.482114851,0
0.480072728,0
0.460553979,0
0.460819027,0
0.472599324,0
0.46168118,0
0.465055557,0
0.445229526,0
0.460642838,0
0.476885879,0
0.473526361,0
0.453345497,0
0.462826828,0
0.471140061,0
0.495098727,0
0.497272417,0
0.466702983,0
0.482803767,0
0.459852948,0
0.485695175,0
0.485965423,0
0.466555426,0
0.458567479,0
0.446839395,0
0.471158968,0
0.475506506,0
0.489335645,0
0.457567597,0
0.45595893,0
0.458148637,0
0.47033825,0
0.496562154,0
0.493406367,0
0.459205965,0
0.498996819,0
0.455516921,0
0.462779949,0
0.470053086,0
0.448982546,0
0.462731303,0
0.452533656,0
0.46129871,0
0.482141864,0
0.472859271,0
0.455313904,0
0.479926076,0
0.457510655,0
0.485301107,0
0.467495342,0
0.457725344,0
0.462443605,0
0.484736831,0
0.456765445,0
0.495482485,0
0.472446016,0
0.459824568,0
0.458347625,0
0.46651397,0
0.473491202,0
0.496484118,0
0.469582283,0
0.48591561,0
0.473453202,0
0.447524343,0
0.497636403,0
0.464489496,0
0.475561579,0
0.485036764,0
0.476655607,0
0.494200978,0
0.496736474,0
0.477059744,0
0.491263189,0
0.450435395,0
0.487016774,0
0.461707037,0
0.447119769,0
0.491397289,0
0.451971504,0
0.490510862,0
0.466173206,0
0.466587897,0
0.449848447,0
0.467233164,0
0.491679076,0
0.463751349,0
0.463449396,0
0.481231205,0
0.465625664,0
0.469661445,0
0.476131545,0
0.471901807,0
0.460097871,0
0.475037341,0
0.454994251,0
0.463571005,0
0.447539885,0
0.483178134,0
0.481706644,0
0.46840334,0
0.470201482,0
0.486556681,0
0.444868411,0
0.476671774,0
0.476475227,0
0.479101632,0
0.448761891,0
0.475602329,0
0.466218478,0
0.494441264,0
0.465822893,0
0.455365704,0
0.472805608,0
0.49959679,0
0.49416595,0
0.461546036,0
0.461097047,0
0.478330083,0
0.465274676,0
0.449264536,0
0.463612026,0
0.498965861,0
0.485133653,0
0.460823388,0
0.452961537,0
0.484069861,0
0.479665524,0
0.468626248,0
0.467575657,0
0.454660919,0
0.452553114,0
0.480327101,0
0.462439919,0
0.496669047,0
0.473028257,0
0.465429096,0
0.471163374,0
0.469605281,0
0.496316612,0
0.467706825,0
0.468393806,0
0.472953693,0
0.46160017,0
0.48832448,0
0.472365918,0
0.454906211,0
0.481140062,0
0.47219591,0
0.456469584,0
0.447978548,0
0.480840069,0
0.488097749,0
0.449283281,0
0.475722087,0
0.498532349,0
0.461006445,0
0.472171419,0
0.449848313,0
0.495218338,0
0.498575001,0
0.470296819,0
0.469935666,0
0.499023741,0
0.472586942,0
0.447829739,0
0.45963126,0
0.469151043,0
0.468892514,0
0.457897996,0
0.49654022,0
0.455442375,0
0.455546987,0
0.452117098,0
0.472520562,0
0.48215112,0
0.49517526,0
0.463949441,0
0.477933845,0
0.45043279,0
0.483320217,0
0.484446909,0
0.467194682,0
0.456611439,0
0.495966025,0
0.454224108,0
0.487237475,0
0.460416756,0
0.499205228,0
0.486865712,0
0.460120859,0
0.470467712,0
0.461086456,0
0.470977505,0
0.481209663,0
0.465708696,0
0.499705278,0
0.489131342,0
0.470201278,0
0.499768735,0
0.473731443,0
0.470651308,0
0.469051931,0
0.495680045,0
0.457891237,0
0.491939571,0
0.481898053,0
0.49478142,0
0.4653669,0
0.482685851,0
0.461583004,0
0.483059569,0
0.480535017,0
0.451906535,0
0.483616397,0
0.458747778,0
0.484570498,0
0.459963493,0
0.448245089,0
0.496084973,0
0.456764013,0
0.481376824,0
0.486183081,0
0.445986429,0
0.495274621,0
0.475175241,0
0.478183848,0
0.460469484,0
0.492595576,0
0.492662894,0
0.495845863,0
0.483660445,0
0.467403687,0
0.475894001,0
0.481766896,0
0.49346301,0
0.462321264,0
0.470055886,0
0.452179149,0
0.449888817,0
0.483284422,0
0.470528866,0
0.471695324,0
0.457363239,0
0.45995042,0
0.459378139,0
0.449795127,0
0.449900449,0
0.490325882,0
0.458108679,0
0.4885395,0
0.458147572,0
0.462163621,0
0.463522752,0
0.47933562,0
0.451756791,0
0.45753582,0
0.462407764,0
0.473950949,0
0.473328391,0
0.499378215,0
0.483341053,0
0.498367728,0
0.481332813,0
0.469517719,0
0.453554291,0
0.483829814,0
0.473534049,0
0.494626477,0
0.474476589,0
0.482201756,0
0.488873892,0
0.486100922,0
0.45922238,0
0.498742475,0
0.468319908,0
0.46861437,0
0.462337173,0
0.460528508,0
0.458470404,0
0.461926508,0
0.475777641,0
0.462174849,0
0.457786554,0
0.468186511,0
0.452566287,0
0.457490144,0
0.469049216,0
0.49638554,0
0.481429534,0
0.460263847,0
0.49443036,0
0.49364499,0
0.467006959,0
0.495544205,0
0.463018869,0
0.496467684,0
0.462485853,0
0.488162505,0
0.491404052,0
0.451151469,0
0.497079806,0
0.46743459,0
0.453409895,0
0.496583108,0
0.478711169,0
0.448585878,0
0.480139717,0
0.451606876,0
0.460132104,0
0.497560602,0
0.479207932,0
0.496873821,0
0.481362831,0
0.454556222,0
0.46946848,0
0.454768988,0
0.461997626,0
0.464382635,0
0.459701137,0
0.455588104,0
0.463137498,0
0.496802516,0
0.496664687,0
0.468251572,0
0.453438006,0
0.468716739,0
0.455888757,0
0.491785499,0
0.496254485,0
0.487111386,0
0.463316776,0
0.470320226,0
0.499746335,0
0.473932407,0
0.458997738,0
0.488904552,0
0.486303762,0
0.497678089,0
0.454169106,0
0.452712399,0
0.458811047,0
0.47371822,0
0.474036811,0
0.492839232,0
0.496181442,0
0.452883149,0
0.484227387,0
0.451140084,0
0.495692192,0
0.476035358,0
0.462116234,0
0.468221812,0
0.462178304,0
0.49609109,0
0.460381258,0
0.478763711,0
0.49936459,0
0.493974369,0
0.45769506,0
0.483548211,0
0.451864097,0
0.462701703,0
0.45897814,0
0.468292086,0
0.484454966,0
0.461561345,0
0.473886444,0
0.48533216,0
0.499011956,0
0.459668806,0
0.497389731,0
0.470764847,0
0.478178475,0
0.464758331,0
0.499231176,0
0.472117457,0
0.458622387,0
0.467875848,0
0.470961647,0
0.485510865,0
0.471164258,0
0.495247498,0
0.472523571,0
0.49520391,0
0.489714349,0
0.463152437,0
0.466933742,0
0.492041027,0
0.498394853,0
0.483277849,0
0.483553618,0
0.496697991,0
0.472807923,0
0.486652035,0
0.483892031,0
0.461664685,0
0.471553714,0
0.481007902,0
0.457833132,0
0.491488347,0
0.496686716,0
0.461112818,0
0.467539873,0
0.459720642,0
0.493071476,0
0.470028958,0
0.495780773,0
0.478774272,0
0.465409276,0
0.468245399,0
0.472815147,0
0.462162179,0
0.450424725,0
0.464853597,0
0.499753675,0
0.466970496,0
0.469774606,0
0.45577653,0
0.457227844,0
0.463036713,0
0.455812023,0
0.482228127,0
0.464307185,0
0.467714277,0
0.495998003,0
0.46312671,0
0.453898746,0
0.458169383,0
0.457308346,0
0.473292279,0
0.488312779,0
0.474030672,0
0.449447104,0
0.456705658,0
0.469686552,0
0.496433933,0
0.476908072,0
0.499770535,0
0.48389319,0
0.499402658,0
0.453489841,0
0.444960285,0
0.449744916,0
0.44678895,0
0.477146886,0
0.482694285,0
0.458754157,0
0.447145864,0
0.493858039,0
0.471043959,0
0.449758616,0
0.493619746,0
0.47049682,0
0.46101906,0
0.482692567,0
0.456512581,0
0.453786813,0
0.487505552,0
0.44871602,0
0.479442313,0
0.494007362,0
0.497798442,0
0.496293325,0
0.4635115,0
0.489777305,0
0.448236465,0
0.482105573,0
0.499834843,0
0.497917675,0
0.469218982,0
0.446580658,0
0.499196223,0
0.497340795,0
0.484252457,0
0.497228428,0
0.454039845,0
0.448395339,0
0.485815699,0
0.495465407,0
0.456228453,0
0.475138327,0
0.478360042,0
0.447838196,0
0.480758554,0
0.453230928,0
0.458429206,0
0.466577489,0
0.462640698,0
0.478928645,0
0.479980066,0
0.44922793,0
0.464994512,0
0.460852106,0
0.461583613,0
0.485592035,0
0.46865854,0
0.446611475,0
0.456319742,0
0.490425546,0
0.451820864,0
0.456792558,0
0.468402123,0
0.459013796,0
0.468697958,0
0.454201026,0
0.451979577,0
0.472070772,0
0.499052131,0
0.458899134,0
0.458113743,0
0.453383726,0
0.49949362,0
0.493067912,0
0.456653592,0
0.451534623,0
0.467338715,0
0.471961633,0
0.499952835,0
0.458901632,0
0.49882289,0
0.496894202,0
0.480084252,0
0.458787608,0
0.478934233,0
0.471384073,0
0.465212401,0
0.468346977,0
0.478260754,0
0.494294338,0
0.492652281,0
0.478772423,0
0.460631879,0
0.48284643,0
0.496498187,0
0.463008011,0
0.459665766,0
0.484060406,0
0.445576385,0
0.457759454,0
0.460716038,0
0.450409158,0
0.459790631,0
0.461848615,0
0.479264445,0
0.488111639,0
0.469420174,0
0.495070447,0
0.457677042,0
0.467763827,0
0.466385436,0
0.491219395,0
0.460000581,0
0.450234702,0
0.46762592,0
0.466804806,0
0.497194102,0
0.479147976,0
0.470011626,0
0.458947851,0
0.494252751,0
0.479452109,0
0.469000322,0
0.460362946,0
0.490093047,0
0.465605431,0
0.457315876,0
0.482571052,0
0.481022593,0
0.457218378,0
0.471881569,0
0.482886532,0
0.457521648,0
0.460988674,0
0.4556069,0
0.481308579,0
0.468525368,0
0.464997557,0
0.491634841,0
0.47135913,0
0.470247113,0
0.479103636,0
0.485469378,0
0.474908719,0
0.463950801,0
0.472306576,0
0.497413853,0
0.494781182,0
0.455998372,0
0.479571409,0
0.471616797,0
0.466382723,0
0.470083512,0
0.459808567,0
0.44543395,0
0.45195108,0
0.468791553,0
0.462086309,0
0.457991237,0
0.496244151,0
0.466592631,0
0.495592562,0
0.466240158,0
0.470300937,0
0.459169378,0
0.454690558,0
0.448743142,0
0.473430902,0
0.494665845,0
0.467145986,0
0.46917091,0
0.484267378,0
0.458283124,0
0.489183943,0
0.479603807,0
0.489515902,0
0.467747321,0
0.482474098,0
0.473266598,0
0.460293953,0
0.481673788,0
0.468177283,0
0.456853302,0
0.449867738,0
0.457210477,0
0.472030125,0
0.458264886,0
0.472478627,0
0.491470672,0
0.457902479,0
0.457434885,0
0.49230405,0
0.487159854,0
0.474780422,0
0.464349429,0
0.466157242,0
0.458509282,0
0.48285033,0
0.46794804,0
0.482161372,0
0.479766855,0
0.459171653,0
0.498027925,0
0.451200816,0
0.483614817,0
0.48873792,0
0.4997738,0
0.478893328,0
0.499981553,0
0.457944412,0
0.469345144,0
0.485117632,0
0.480307317,0
0.457922754,0
0.45649432,0
0.486078906,0
0.4822817,0
0.472411801,0
0.480884516,0
0.477775259,0
0.450786606,0
0.458864709,0
0.492358967,0
0.464627559,0
0.462102968,0
0.483490714,0
0.456947382,0
0.474483885,0
0.478595435,0
0.476991474,0
0.453778708,0
0.468240034,0
0.460584935,0
0.471841177,0
0.483623894,0
0.458290815,0
0.488508109,0
0.460896067,0
0.480941783,0
0.472815266,0
0.462787746,0
0.477339027,0
0.455729948,0
0.457250226,0
0.473844888,0
0.458360668,0
0.480570149,0
0.488862902,0
0.459775604,0
0.473079556,0
0.460821629,0
0.486135143,0
0.465503417,0
0.495169983,0
0.497253918,0
0.456548735,0
0.471882037,0
0.468508709,0
0.478716322,0
0.459591844,0
0.460651485,0
0.470332978,0
0.475253623,0
0.478400681,0
0.450056184,0
0.462900599,0
0.465399048,0
0.448193703,0
0.496550752,0
0.470989699,0
0.460258334,0
0.495982536,0
0.470355078,0
0.467714946,0
0.460565454,0
0.495851078,0
0.469965695,0
0.477608931,0
0.483972193,0
0.497474451,0
0.459092276,0
0.465854485,0
0.49823215,0
0.485972712,0
0.468413385,0
0.470078473,0
0.495083971,0
0.470799199,0
0.462085293,0
0.465962341,0
0.495866252,0
0.460314744,0
0.451390712,0
0.464251454,0
0.464767732,0
0.470146222,0
