Positive Sample Scores,Sampling Category
0.508752026,1
0.500979849,1
0.503349677,1
0.506066067,1
0.503850894,1
0.506577223,1
0.514272169,1
0.519229993,1
0.507594171,1
0.505604808,1
0.514481214,1
0.504356597,1
0.506254821,1
0.504375743,1
0.509992707,1
0.504585376,1
0.510215558,1
0.503216403,1
0.509809774,1
0.501845854,1
0.513998461,1
0.506860142,1
0.508931305,1
0.517336817,1
0.506632411,1
0.50283215,1
0.508648367,1
0.50538124,1
0.505259426,1
0.503169325,1
0.512159507,1
0.500307127,1
0.504298277,1
0.502859941,1
0.513133898,1
0.516280073,1
0.502903702,1
0.507433507,1
0.506642334,1
0.501102458,1
0.514021655,1
0.513406586,1
0.508138386,1
0.501256752,1
0.508503505,1
0.51042323,1
0.500687617,1
0.514887795,1
0.50445359,1
0.507571591,1
0.51191759,1
0.502076368,1
0.506579483,1
0.508017388,1
0.511123944,1
0.512328835,1
0.507853319,1
0.507405453,1
0.512254365,1
0.510677399,1
0.515521933,1
0.504158402,1
0.501936858,1
0.514150393,1
0.502711946,1
0.510241088,1
0.512362043,1
0.501800645,1
0.51395423,1
0.509671623,1
0.502583235,1
0.508652966,1
0.503534276,1
0.512156057,1
0.511749934,1
0.51936883,1
0.502883513,1
0.509035091,1
0.513867278,1
0.501743653,1
0.506416748,1
0.506669979,1
0.507796471,1
0.504179688,1
0.50491061,1
0.505174468,1
0.504305126,1
0.505557321,1
0.504215345,1
0.50578214,1
0.515094112,1
0.51316698,1
0.507307292,1
0.508790914,1
0.513973738,1
0.511384072,1
0.518823677,1
0.515059064,1
0.507490959,1
0.515097627,1
0.518516938,1
0.500541455,1
0.513767219,1
0.515567022,1
0.518604826,1
0.503618399,1
0.507108711,1
0.50706143,1
0.505112964,1
0.507952704,1
0.515832865,1
0.501553997,1
0.506342225,1
0.504583192,1
0.513626133,1
0.50009954,1
0.501193958,1
0.506603286,1
0.506764435,1
0.514697957,1
0.517251172,1
0.504630388,1
0.507346319,1
0.507749997,1
0.506258008,1
0.508668116,1
0.508613718,1
0.50463491,1
0.509386717,1
0.511484337,1
0.5124431,1
0.509220675,1
0.514903841,1
0.503890124,1
0.515074173,1
0.5081712,1
0.511082632,1
0.511370492,1
0.514225947,1
0.511878495,1
0.506314969,1
0.505493861,1
0.506593053,1
0.507833911,1
0.504415953,1
0.513312066,1
0.50256637,1
0.510845676,1
0.506725707,1
0.511857604,1
0.501147653,1
0.515305319,1
0.513090788,1
0.505304094,1
0.511025735,1
0.503264929,1
0.514931504,1
0.513608843,1
0.512239912,1
0.504341036,1
0.502817758,1
0.511197542,1
0.508357492,1
0.517211432,1
0.5087049,1
0.518326115,1
0.505457811,1
0.507200242,1
0.500650807,1
0.505543943,1
0.512098665,1
0.505844826,1
0.506073414,1
0.502302801,1
0.51357893,1
0.508877639,1
0.514088317,1
0.500849289,1
0.507797388,1
0.503241915,1
0.504072512,1
0.5074095,1
0.507657104,1
0.517300738,1
0.500786314,1
0.501064288,1
0.508168058,1
0.503939206,1
0.512414028,1
0.504883397,1
0.510708997,1
0.508719806,1
0.503569674,1
0.50706321,1
0.501108948,1
0.509540824,1
0.51522736,1
0.509440955,1
0.515580589,1
0.505673961,1
0.503666264,1
0.505475016,1
0.503049375,1
0.506665568,1
0.504961535,1
0.506304336,1
0.507343057,1
0.505862829,1
0.507496508,1
0.506942849,1
0.507297227,1
0.514989662,1
0.512362882,1
0.509128068,1
0.502995014,1
0.512125052,1
0.509831393,1
0.511452721,1
0.50733043,1
0.502856869,1
0.501877109,1
0.513082388,1
0.513728454,1
0.507874729,1
0.500811464,1
0.503244804,1
0.505065742,1
0.512839789,1
0.511326749,1
0.503034933,1
0.507511412,1
0.509229532,1
0.51662412,1
0.5154154,1
0.501980135,1
0.514343453,1
0.512491925,1
0.504336689,1
0.502376192,1
0.508057237,1
0.503423379,1
0.511764966,1
0.514003882,1
0.502098133,1
0.509803126,1
0.502552153,1
0.514549269,1
0.508387153,1
0.508874725,1
0.506024151,1
0.510152374,1
0.517811218,1
0.512497791,1
0.503887672,1
0.50067565,1
0.515971574,1
0.509102622,1
0.501616014,1
0.514431223,1
0.514472419,1
0.509594827,1
0.513815557,1
0.511452264,1
0.512548827,1
0.511003096,1
0.509122702,1
0.50379439,1
0.519269599,1
0.50944751,1
0.501471771,1
0.507001385,1
0.511840528,1
0.502485777,1
0.518261843,1
0.504969454,1
0.507172146,1
0.500730267,1
0.508303976,1
0.501234245,1
0.517290273,1
0.502794013,1
0.501185575,1
0.508860982,1
0.501199213,1
0.512982047,1
0.512323024,1
0.501126216,1
0.513580059,1
0.507747342,1
0.506309068,1
0.509457334,1
0.506037682,1
0.514296569,1
0.509630414,1
0.511516368,1
0.514196311,1
0.500465222,1
0.509427985,1
0.503299485,1
0.506252414,1
0.506983038,1
0.514196278,1
0.520321387,1
0.515203309,1
0.510214981,1
0.513379315,1
0.504880852,1
0.507122466,1
0.507774636,1
0.50047879,1
0.507659168,1
0.500704375,1
0.505348896,1
0.514941548,1
0.509160875,1
0.503220915,1
0.507709811,1
0.504490514,1
0.511950906,1
0.513154644,1
0.504345163,1
0.504843736,1
0.513332301,1
0.504940822,1
0.508107789,1
0.504902735,1
0.502491839,1
0.504281523,1
0.503845867,1
0.511170279,1
0.513950985,1
0.505438016,1
0.507159726,1
0.503160115,1
0.510977281,1
0.50273883,1
0.5120482,1
0.514834547,1
0.509195611,1
0.507013005,1
0.509552932,1
0.510422365,1
0.505509112,1
0.512847374,1
0.506668005,1
0.510984952,1
0.506626165,1
0.511347001,1
0.515324789,1
0.511955128,1
0.521454386,1
0.509129383,1
0.516518384,1
0.501975512,1
0.519842603,1
0.504449303,1
0.51261847,1
0.520262547,1
0.507738822,1
0.517175969,1
0.503842927,1
0.506297002,1
0.51753798,1
0.519405498,1
0.514581604,1
0.502450368,1
0.516960146,1
0.505510807,1
0.506031155,1
0.515838189,1
0.504527566,1
0.505638943,1
0.514875167,1
0.515432971,1
0.510262354,1
0.511231303,1
0.505764852,1
0.503063267,1
0.51713264,1
0.504934655,1
0.514558868,1
0.500905677,1
0.50316118,1
0.501085428,1
0.511159242,1
0.510881527,1
0.50272577,1
0.502273257,1
0.500977459,1
0.511555015,1
0.502654605,1
0.509240598,1
0.509073506,1
0.502259967,1
0.514214544,1
0.517214189,1
0.503690698,1
0.502438563,1
0.509236919,1
0.513531198,1
0.502841034,1
0.509514884,1
0.500890639,1
0.501135643,1
0.50793014,1
0.50793916,1
0.513126258,1
0.505350023,1
0.503346375,1
0.503082301,1
0.502770912,1
0.516779562,1
0.500403927,1
0.503945193,1
0.506450502,1
0.500542047,1
0.505390379,1
0.51645344,1
0.506625727,1
0.514871632,1
0.50669454,1
0.500000526,1
0.508083018,1
0.504292245,1
0.510519273,1
0.507648418,1
0.511397798,1
0.512141673,1
0.511283596,1
0.501826417,1
0.500157325,1
0.504974548,1
0.515668328,1
0.50015738,1
0.505876534,1
0.514520221,1
0.50719867,1
0.50350597,1
0.507455867,1
0.511283359,1
0.500419892,1
0.509014576,1
0.514123255,1
0.505846279,1
0.503966909,1
0.501069753,1
0.503775278,1
0.510695673,1
0.512126174,1
0.515229295,1
0.506662813,1
0.505218693,1
0.505419495,1
0.514390522,1
0.505528447,1
0.510301992,1
0.508956162,1
0.511685649,1
0.503882829,1
0.50727284,1
0.50522637,1
0.506043081,1
0.508369746,1
0.514741247,1
0.505881954,1
0.507319859,1
0.514032636,1
0.505628977,1
0.505915919,1
0.514854213,1
0.513793547,1
0.514587649,1
0.508507964,1
0.505942493,1
0.510757642,1
0.505823489,1
0.520644958,1
0.50128073,1
0.505716301,1
0.517963815,1
0.503155211,1
0.51324218,1
0.511596233,1
0.517470006,1
0.506573956,1
0.509604094,1
0.505936833,1
0.509431664,1
0.509564558,1
0.509206997,1
0.513676043,1
0.506353548,1
0.50793186,1
0.502599949,1
0.500164215,1
0.507975159,1
0.502081703,1
0.51201827,1
0.503437851,1
0.507255926,1
0.505280451,1
0.518121257,1
0.514775899,1
0.504021933,1
0.501327117,1
0.510580168,1
0.510113221,1
0.502203656,1
0.514453904,1
0.503982846,1
0.506392819,1
0.50290984,1
0.510654814,1
0.514743152,1
0.503597123,1
0.505749947,1
0.508180677,1
0.517868914,1
0.508637306,1
0.508422643,1
0.512096809,1
0.501000511,1
0.503608672,1
0.502082623,1
0.510176365,1
0.508871524,1
0.511575906,1
0.501564532,1
0.51139337,1
0.502024406,1
0.504453415,1
0.512783751,1
0.50819012,1
0.510429772,1
0.511764251,1
0.509015863,1
0.507055422,1
0.509303119,1
0.506291973,1
0.501396596,1
0.508622285,1
0.51817406,1
0.505016892,1
0.513532714,1
0.501284172,1
0.510955506,1
0.508127829,1
0.514262497,1
0.508917929,1
0.513045151,1
0.509987651,1
0.508071636,1
0.513324195,1
0.504435406,1
0.507090252,1
0.514041917,1
0.502778104,1
0.515200012,1
0.500119007,1
0.515475668,1
0.504388825,1
0.50606655,1
0.515937449,1
0.511563605,1
0.502378195,1
0.502006752,1
0.515841763,1
0.509747038,1
0.506997191,1
0.514376604,1
0.503415704,1
0.500261612,1
0.510865647,1
0.506582692,1
0.501298222,1
0.515957821,1
0.504401339,1
0.506617231,1
0.515876523,1
0.512338967,1
0.503471289,1
0.502538096,1
0.513389166,1
0.502246965,1
0.503485414,1
0.5080271,1
0.510618736,1
0.509716347,1
0.502132735,1
0.508976253,1
0.505766339,1
0.508236215,1
0.500112085,1
0.514961682,1
0.512449137,1
0.508431366,1
0.514085442,1
0.506213995,1
0.515048684,1
0.517184479,1
0.515870422,1
0.505169578,1
0.502422631,1
0.507513417,1
0.503977269,1
0.510415298,1
0.504861294,1
0.506175858,1
0.5082268,1
0.508623907,1
0.517984501,1
0.507786605,1
0.514678484,1
0.514136991,1
0.503027783,1
0.512996572,1
0.501971377,1
0.513904059,1
0.507027362,1
0.502385812,1
0.503629999,1
0.50719988,1
0.505230237,1
0.506239356,1
0.515004778,1
0.510170407,1
0.500939909,1
0.506600529,1
0.513741449,1
0.503483794,1
0.513675681,1
0.504230382,1
0.504323845,1
0.504107105,1
0.509669842,1
0.507809332,1
0.508502748,1
0.502152019,1
0.510735785,1
0.513716453,1
0.509830478,1
0.509603246,1
0.505145916,1
0.502469517,1
0.515732447,1
0.501347359,1
0.503054192,1
0.511182205,1
0.504489099,1
0.507508623,1
0.511836696,1
0.504164544,1
0.506424179,1
0.508710764,1
0.506698994,1
0.51055856,1
0.510579733,1
0.512547025,1
0.509360116,1
0.506602039,1
0.505945542,1
0.505920826,1
0.506152597,1
0.508222464,1
0.507352358,1
0.502097105,1
0.511992824,1
0.500483087,1
0.511762489,1
0.512926012,1
0.51383515,1
0.504484252,1
0.51196962,1
0.505912619,1
0.514182005,1
0.502389127,1
0.513218759,1
0.514891122,1
0.500145672,1
0.50792075,1
0.513135137,1
0.510744451,1
0.503781933,1
0.517986171,1
0.50223965,1
0.5081244,1
0.51136387,1
0.516739961,1
0.504021338,1
0.510034463,1
0.500793884,1
0.505218341,1
0.50257676,1
0.508555602,1
0.509389236,1
0.508925379,1
0.512180325,1
0.50951188,1
0.50807584,1
0.510324055,1
0.50700129,1
0.505372843,1
0.509288901,1
0.502023204,1
0.507000907,1
0.507042954,1
0.500580345,1
0.508746325,1
0.516656292,1
0.508152103,1
0.51192597,1
0.506820202,1
0.517129544,1
0.510572067,1
0.506497289,1
0.510915488,1
0.50944827,1
0.503494216,1
0.506902304,1
0.504995851,1
0.508357936,1
0.514506173,1
0.502779521,1
0.506872722,1
0.505618958,1
0.508695256,1
0.503054485,1
0.502221788,1
0.502591034,1
0.506714369,1
0.512860211,1
0.510332401,1
0.501746055,1
0.509416736,1
0.505040477,1
0.504321332,1
0.509076313,1
0.514315546,1
0.510972516,1
0.513873413,1
0.503933746,1
0.506331824,1
0.509723079,1
0.515204221,1
0.503960832,1
0.513650485,1
0.512339242,1
0.502737505,1
0.505326588,1
0.504163094,1
0.511154352,1
0.509421772,1
0.507732503,1
0.504505828,1
0.519457764,1
0.517211584,1
0.509540747,1
0.505802937,1
0.502598402,1
0.503904111,1
0.50003535,1
0.515682886,1
0.509736694,1
0.503424201,1
0.517805258,1
0.50395725,1
0.504614461,1
0.505105143,1
0.512454618,1
0.514601475,1
0.508858515,1
0.501311974,1
0.508687908,1
0.504106143,1
0.51247976,1
0.512736344,1
0.512625935,1
0.513801146,1
0.505170333,1
0.50896234,1
0.50157891,1
0.507520285,1
0.515822728,1
0.502208091,1
0.509143313,1
0.505353673,1
0.505230727,1
0.512633313,1
0.504856667,1
0.513717479,1
0.503215398,1
0.500785227,1
0.51438642,1
0.504230429,1
0.503342583,1
0.517830408,1
0.51232139,1
0.501303757,1
0.507911462,1
0.501336262,1
0.500427677,1
0.51129577,1
0.516241501,1
0.51695193,1
0.507624694,1
0.502421559,1
0.500120117,1
0.505052456,1
0.504531951,1
0.513459083,1
0.511123552,1
0.519940074,1
0.501363039,1
0.506963992,1
0.503847697,1
0.511154556,1
0.511790371,1
0.503396723,1
0.506705268,1
0.506624052,1
0.505749464,1
0.511235906,1
0.510684111,1
0.500612837,1
0.507188832,1
0.508887129,1
0.51236629,1
0.507646396,1
0.505798772,1
0.504475016,1
0.50208346,1
0.514183524,1
0.512669457,1
0.509638893,1
0.507230651,1
0.504481712,1
0.503717959,1
0.503172005,1
0.508567304,1
0.509223336,1
0.508937258,1
0.51053719,1
0.512219404,1
0.502866349,1
0.511023966,1
0.500265037,1
0.515773891,1
0.510345853,1
0.50245522,1
0.507099415,1
0.512783309,1
0.504036807,1
0.504050466,1
0.503467057,1
0.500753497,1
0.501400709,1
0.507670298,1
0.505768954,1
0.501621217,1
0.505598549,1
0.507530201,1
0.503199096,1
0.505674156,1
0.518115385,1
0.502392054,1
0.50351591,1
0.500552625,1
0.513853056,1
0.513037034,1
0.51404707,1
0.500252865,1
0.505708334,1
0.512078585,1
0.504611869,1
0.500721299,1
0.510084482,1
0.501674691,1
0.501844894,1
0.507659791,1
0.506607635,1
0.51608251,1
0.504761484,1
0.502431206,1
0.507989677,1
0.50121591,1
0.50977314,1
0.513596697,1
0.51134892,1
0.513223034,1
0.511109319,1
0.500294485,1
0.504055646,1
0.515391663,1
0.50154119,1
0.506101115,1
0.507931585,1
0.510249402,1
0.509150996,1
0.510617166,1
0.50806588,1
0.501332897,1
0.505930579,1
0.504005992,1
0.502254482,1
0.515486962,1
0.504556591,1
0.510214986,1
0.502952573,1
0.509589274,1
0.500729849,1
0.502441563,1
0.500210947,1
0.513538223,1
0.508699285,1
0.504829485,1
0.505627937,1
0.507631112,1
0.514654279,1
0.510560689,1
0.504093516,1
0.510758102,1
0.51160059,1
0.504291757,1
0.51151275,1
0.512014844,1
0.516683407,1
0.504134571,1
0.509514911,1
0.515168549,1
0.504654233,1
0.500745167,1
0.50361474,1
0.515288051,1
0.512465851,1
0.511025325,1
0.507204124,1
0.508709731,1
0.507161325,1
0.501420759,1
0.511053069,1
0.513792697,1
0.515674909,1
0.50590576,1
0.51019274,1
0.500728582,1
0.512127986,1
0.507876853,1
0.511331989,1
0.501398364,1
0.511738083,1
0.507354187,1
0.513617766,1
0.502618931,1
0.504082022,1
0.515204423,1
0.50859769,1
0.514706896,1
0.504734124,1
0.513953618,1
0.516067196,1
0.502414634,1
0.507727852,1
0.512583837,1
0.501763493,1
0.507710861,1
0.513532002,1
0.511292999,1
0.508986322,1
0.510080799,1
0.511880978,1
0.510511029,1
0.501720346,1
0.503063442,1
0.502802588,1
0.509442865,1
0.501543978,1
0.509607287,1
0.511682271,1
0.508674552,1
0.50042342,1
0.505978775,1
0.512734116,1
0.508642334,1
0.500677682,1
0.503871733,1
0.513937261,1
0.500456727,1
0.505641041,1
0.510545808,1
0.518438929,1
0.512528102,1
0.508762663,1
0.50657798,1
0.514949126,1
0.507484026,1
0.503560755,1
0.506664415,1
0.512372591,1
0.506764347,1
0.518095121,1
0.509691426,1
0.505320667,1
0.502836282,1
0.502424528,1
0.512456502,1
0.507219393,1
0.507862052,1
0.503444523,1
0.515567734,1
0.511926005,1
0.506428086,1
0.513668646,1
0.501812922,1
0.500874837,1
0.50425252,1
0.503788365,1
0.507254183,1
0.502941044,1
0.50975261,1
0.50852802,1
0.516217489,1
0.512890773,1
0.513383937,1
0.507108069,1
0.503036388,1
0.509473406,1
0.515570376,1
0.512579565,1
0.506979539,1
0.5058756,1
0.508278473,1
0.51649716,1
0.510498277,1
0.517264579,1
0.511421345,1
0.510925396,1
0.504976633,1
0.515081029,1
0.502231485,1
0.504771298,1
0.51667202,1
0.509428357,1
0.509447803,1
0.511097889,1
0.503834687,1
0.506698869,1
0.515377334,1
0.506959473,1
0.516608255,1
0.503489168,1
0.514616802,1
0.508613985,1
0.502914549,1
0.509874031,1
0.503574847,1
0.513557414,1
0.505617084,1
0.511932219,1
0.504102273,1
0.506821524,1
0.506863801,1
0.504644609,1
0.505651542,1
0.51093664,1
0.503023838,1
0.510515249,1
0.508373762,1
0.50344881,1
0.509095841,1
0.506122311,1
0.50656697,1
0.509085417,1
0.502585837,1
0.505748477,1
0.515421023,1
0.511005167,1
0.506994609,1
0.500231967,1
0.507132576,1
0.514695759,1
0.50973957,1
0.508989029,1
0.510558937,1
0.512091225,1
0.50198821,1
0.504937749,1
0.507986933,1
0.504091319,1
0.51222614,1
0.511035433,1
0.507719042,1
0.506642289,1
0.50848775,1
0.515673196,1
0.519189096,1
0.507228154,1
0.509359657,1
0.509571028,1
0.508542014,1
0.511100341,1
0.508739315,1
0.512455573,1
0.512265669,1
0.50900793,1
0.506580443,1
0.505429177,1
0.504594088,1
0.503684346,1
0.504519154,1
0.501681134,1
0.503931261,1
0.510613653,1
0.502691691,1
0.500345965,1
0.518046485,1
0.514507267,1
0.500626395,1
0.510216031,1
0.503139811,1
0.510211372,1
0.51357907,1
0.511167882,1
0.506412668,1
0.507405293,1
0.511033166,1
0.509432621,1
0.50453758,1
0.513397163,1
0.509998292,1
0.509524878,1
0.511130381,1
0.501430844,1
0.508510348,1
0.503684203,1
0.502204818,1
0.510302694,1
0.507359831,1
0.514601779,1
0.504630763,1
0.510631665,1
0.510830363,1
0.511556544,1
0.511314303,1
0.504683301,1
0.521138537,1
0.505633542,1
0.505237648,1
0.506318721,1
0.509100755,1
0.509862726,1
0.500647077,1
0.514415751,1
0.501388064,1
0.512309132,1
0.50658068,1
0.512473451,1
0.509065966,1
0.50027213,1
0.502921642,1
0.502576367,1
0.507834741,1
0.513896448,1
0.50479784,1
0.512596949,1
0.510193203,1
0.515674729,1
0.509301559,1
0.510153676,1
0.511872808,1
0.510235755,1
0.50264619,1
0.509469485,1
0.50697561,1
0.508800439,1
0.508829007,1
0.506646861,1
0.513539654,1
0.5104624,1
0.50974674,1
0.513645436,1
0.504022351,1
0.5168049,1
0.511475642,1
0.515430276,1
0.500946986,1
0.510752,1
0.511715915,1
0.511956583,1
0.511391953,1
0.51037091,1
0.509496763,1
0.501152428,1
0.508311762,1
0.508937903,1
0.513185837,1
0.513054785,1
0.517823407,1
0.513007327,1
0.508566444,1
0.512492552,1
0.50322136,1
0.511794647,1
0.501785682,1
0.510182312,1
0.513065258,1
0.501644799,1
0.50941267,1
0.511572818,1
0.506846572,1
0.501235477,1
0.507377397,1
0.50550643,1
0.506669079,1
0.511341369,1
0.511712027,1
0.515161448,1
0.514355399,1
0.51450643,1
0.503305652,1
0.510121537,1
0.516686461,1
0.508136394,1
0.509777551,1
0.501189705,1
0.513890625,1
0.500599645,1
0.503569119,1
0.51045147,1
0.506454874,1
0.516849547,1
0.509301867,1
0.501355024,1
0.515522803,1
0.506534865,1
0.514419421,1
0.506901414,1
0.51209087,1
0.513671936,1
0.501062823,1
0.50438615,1
0.51049012,1
0.515372144,1
0.505068684,1
0.514549189,1
0.512232341,1
0.507994019,1
0.505099013,1
0.513983425,1
0.518384066,1
0.503830273,1
0.510843342,1
0.511915983,1
0.506620818,1
0.51190805,1
0.510306402,1
0.518106064,1
0.509522096,1
0.508389245,1
0.502626356,1
0.511195756,1
0.510328703,1
0.502013059,1
0.503540501,1
0.50781824,1
0.516506976,1
0.510984507,1
0.504723527,1
0.50863003,1
0.511498552,1
0.510825465,1
0.500586322,1
0.503888192,1
0.507264934,1
0.503363567,1
0.505969256,1
0.516968776,1
0.504594256,1
0.517304479,1
0.503545988,1
0.506038556,1
0.503188982,1
0.510683294,1
0.503635276,1
0.514613509,1
0.508675479,1
0.504929318,1
0.511061715,1
0.513494854,1
0.509633755,1
0.50673328,1
0.509827042,1
0.506321441,1
0.501857566,1
0.504020463,1
0.501100481,1
0.506022271,1
0.505258496,1
0.511809388,1
0.500105857,1
0.512633258,1
0.500588597,1
0.505865701,1
0.509912339,1
0.516724821,1
0.500665777,1
0.500418235,1
0.520271432,3
0.50208479,3
0.51502182,3
0.513915963,3
0.512035242,3
0.512681877,3
0.511160946,3
0.507997163,3
0.512731505,3
0.515303606,3
0.512706731,3
0.509491267,3
0.512488077,3
0.513394285,3
0.507636809,3
0.513720864,3
0.509415137,3
0.508859083,3
0.508099004,3
0.506648386,3
0.503744995,3
0.500426455,3
0.508826368,3
0.509280734,3
0.508514512,3
0.507565735,3
0.513876024,3
0.514862473,3
0.5088452,3
0.502621471,3
0.511497298,3
0.508013269,3
0.511663471,3
0.512523842,3
0.506738365,3
0.522039726,3
0.511812017,3
0.502361002,3
0.50317332,3
0.512870933,3
0.509749277,3
0.503214606,3
0.50856195,3
0.508416597,3
0.513927828,3
0.507561493,3
0.503726521,3
0.509244399,3
0.513783684,3
0.501763288,3
0.513887867,3
0.501373169,3
0.513573632,3
0.508400874,3
0.507110373,3
0.515822663,3
0.508717434,3
0.511400224,3
0.502683844,3
0.50435041,3
0.51400009,3
0.504695684,3
0.512004388,3
0.510717333,3
0.51978448,3
0.508692414,3
0.517661681,3
0.511670363,3
0.509925986,3
0.513284997,3
0.511424726,3
0.508511788,3
0.510022397,3
0.513771736,3
0.5131208,3
0.511532267,3
0.509427478,3
0.510330105,3
0.515002183,3
0.502334161,3
0.510345783,3
0.517426144,3
0.503518002,3
0.515899525,3
0.511348968,3
0.511236748,3
0.500648095,3
0.512103053,3
0.513906203,3
0.506744966,3
0.50483228,3
0.515303369,3
0.515112103,3
0.504548767,3
0.511666115,3
0.513418045,3
0.515917522,3
0.512741161,3
0.505196855,3
0.507842177,3
0.508330637,3
0.506668292,3
0.509058931,3
0.512877711,3
0.512459618,3
0.514208808,3
0.511020485,3
0.515072277,3
0.515059474,3
0.508143867,3
0.507015437,3
0.50885344,3
0.514751548,3
0.502297506,3
0.509903665,3
0.513658466,3
0.519671528,3
0.515427988,3
0.511484332,3
0.50283149,3
0.509847894,3
0.501864666,3
0.509575859,3
0.510189637,3
0.508575636,3
0.511096355,3
0.50465814,3
0.514731882,3
0.511795586,3
0.515850674,3
0.514292805,3
0.512568332,3
0.506453652,3
0.512576399,3
0.505727197,3
0.514941775,3
0.508708627,3
0.510572261,3
0.512414226,3
0.510748154,3
0.51234539,3
0.512247982,3
0.504218562,3
0.511106475,3
0.508448491,3
0.512278071,3
0.508569771,3
0.514324716,3
0.507121053,3
0.511959946,3
0.502676607,3
0.501578707,3
0.510052713,3
0.514241285,3
0.500873294,3
0.51359633,3
0.514277175,3
0.506345869,3
0.50578184,3
0.506685044,3
0.508453664,3
0.515182539,3
0.5060617,3
0.523709383,3
0.511439039,3
0.511293416,3
0.507068434,3
0.514946563,3
0.513553419,3
0.502614034,3
0.510233171,3
0.5098311,3
0.510121312,3
0.511668054,3
0.500858612,3
0.510403773,3
0.515358807,3
0.504007254,3
0.508552893,3
0.50919703,3
0.511457639,3
0.507591389,3
0.507601847,3
0.506086817,3
0.513115278,3
0.510726534,3
0.5123494,3
0.50820671,3
0.510623466,3
0.514348479,3
0.507314571,3
0.510324342,3
0.506429456,3
0.5123589,3
0.504081764,3
0.50601426,3
0.503976239,3
0.51570748,3
0.515156243,3
0.51059242,3
0.507510882,3
0.511589544,3
0.509297131,3
0.506221284,3
0.513342744,3
0.514210647,3
0.510251846,3
0.501745085,3
0.509293442,3
0.507041362,3
0.501609989,3
0.514079737,3
0.513047497,3
0.512798484,3
0.504142075,3
0.512464712,3
0.505520841,3
0.504434561,3
0.515952814,3
0.514975664,3
0.513002618,3
0.510250301,3
0.505166101,3
0.506995369,3
0.508548512,3
0.514587414,3
0.512777023,3
0.517143098,3
0.511940704,3
0.507119811,3
0.515291045,3
0.505159049,3
0.507436622,3
0.508238302,3
0.514925869,3
0.519966414,3
0.515875584,3
0.514960483,3
0.511018376,3
0.511002041,3
0.513791498,3
0.502574907,3
0.513638311,3
0.514239698,3
0.508159116,3
0.516369131,3
0.504401024,3
0.510019339,3
0.5083367,3
0.511786491,3
0.509695405,3
0.50915404,3
0.508984493,3
0.512718408,3
0.51372631,3
0.505892822,3
0.505257916,3
0.500378207,3
0.510851286,3
0.504830505,3
0.519166367,3
0.503634179,3
0.510234935,3
0.512686681,3
0.507552096,3
0.513215241,3
0.505776725,3
0.51047955,3
0.51193419,3
0.51269244,3
0.513983822,3
0.516020379,3
0.51547906,3
0.512436747,3
0.512991193,3
0.510509644,3
0.503981961,3
0.510195187,3
0.506983151,3
0.50589303,3
0.511303676,3
0.512632886,3
0.51458395,3
0.51515679,3
0.511442302,3
0.506595192,3
0.512082932,3
0.50568366,3
0.511711085,3
0.511828733,3
0.51172954,3
0.513412631,3
0.511367371,3
0.510357571,3
0.507833154,3
0.508075675,3
0.505491427,3
0.505989401,3
0.505114757,3
0.514105564,3
0.514627557,3
0.504430069,3
0.505530464,3
0.504195164,3
0.506225231,3
0.504889249,3
0.51433267,3
0.506846182,3
0.511555222,3
0.51256279,3
0.507451131,3
0.501281465,3
0.511937978,3
0.503510812,3
0.506181205,3
0.506416618,3
0.511533319,3
0.509414627,3
0.515933059,3
0.504470828,3
0.518911185,3
0.512335369,3
0.512163982,3
0.509102827,3
0.502996387,3
0.512600914,3
0.506351638,3
0.506544896,3
0.515054686,3
0.510124596,3
0.512970979,3
0.513921281,3
0.509904027,3
0.513125776,3
0.511417555,3
0.510117436,3
0.510985467,3
0.512233938,3
0.507688224,3
0.513229184,3
0.511039481,3
0.50687054,3
0.505083392,3
0.510048022,3
0.505094526,3
0.510559117,3
0.519832931,3
0.502352715,3
0.509839077,3
0.51198704,3
0.504845578,3
0.508586878,3
0.516702333,3
0.503157748,3
0.511039686,3
0.513728001,3
0.50546355,3
0.515826314,3
0.510519987,3
0.516617987,3
0.510911382,3
0.50696114,3
0.513221619,3
0.513419157,3
0.512691761,3
0.512798026,3
0.508053246,3
0.514584209,3
0.511519973,3
0.51552235,3
0.503904713,3
0.512830895,3
0.518599399,3
0.515889815,3
0.518378744,3
0.512661235,3
0.512465696,3
0.514811151,3
0.504831055,3
0.515561295,3
0.508256612,3
0.513269951,3
0.508051122,3
0.510047105,3
0.502806978,3
0.514730444,3
0.509029783,3
0.50323697,3
0.516887452,3
0.50828086,3
0.512816827,3
0.511860137,3
0.513403396,3
0.518023692,3
0.502357423,3
0.509438926,3
0.502952226,3
0.508297378,3
0.510961981,3
0.508605103,3
0.5130939,3
0.510993545,3
0.502162519,3
0.506755821,3
0.516153417,3
0.513215594,3
0.514378487,3
0.50981289,3
0.500696785,3
0.505515629,3
0.507975271,3
0.514963073,3
0.508839879,3
0.505848386,3
0.512682966,3
0.506254736,3
0.509749544,3
0.501093368,3
0.513438143,3
0.505830723,3
0.514072657,3
0.50916622,3
0.509989808,3
0.517923537,3
0.50934253,3
0.502475717,3
0.508211117,3
0.508223673,3
0.509267216,3
0.507910053,3
0.505906818,3
0.506128821,3
0.506791585,3
0.514618852,3
0.515517772,3
0.514978195,3
0.513181453,3
0.513138467,3
0.508333271,3
0.504555761,3
0.508989656,3
0.514095849,3
