train_scores,train_kinds,test_scores,test_kinds,,
0.457036163,0,,,,
0.462612106,0,,,,
0.472136196,0,,,,
0.514907965,1,,,,
0.453980821,0,,,,
0.502990232,1,,,,
0.484044939,0,,,,
0.503430086,1,,,,
0.468581166,0,,,,
0.512014889,1,,,,
0.47768327,0,,,,
0.446290368,0,,,,
0.460526528,0,,,,
0.507669896,1,,,,
0.506258986,1,,,,
0.499213066,0,,,,
0.50653886,1,,,,
0.463508491,0,,,,
0.465414406,0,,,,
0.447126221,0,,,,
0.49995274,0,,,,
0.460378329,0,,,,
0.502697151,1,,,,
0.517319728,1,,,,
0.503220263,1,,,,
0.51261825,1,,,,
0.510683929,1,,,,
0.481811499,0,,,,
0.460828941,0,,,,
0.509774734,1,,,,
0.49790694,0,,,,
0.446298496,0,,,,
0.503974079,1,,,,
0.463318248,0,,,,
0.447996633,0,,,,
0.513132362,1,,,,
0.516956897,1,,,,
0.498130944,0,,,,
0.489661799,0,,,,
0.514520548,1,,,,
0.518356761,1,,,,
0.476688433,0,,,,
0.467921173,0,,,,
0.500402812,1,,,,
0.457021644,0,,,,
0.500286842,1,,,,
0.459592405,0,,,,
0.493377525,0,,,,
0.511900312,1,,,,
0.490978954,0,,,,
0.515904867,1,,,,
0.460821579,0,,,,
0.507661673,1,,,,
0.459787501,0,,,,
0.455486936,0,,,,
0.502569777,1,,,,
0.491016449,0,,,,
0.47884733,0,,,,
0.464675538,0,,,,
0.492204729,0,,,,
0.492283168,0,,,,
0.510027125,1,,,,
0.459395029,0,,,,
0.514453507,1,,,,
0.516559636,1,,,,
0.515407625,1,,,,
0.499910083,0,,,,
0.51413265,1,,,,
0.513843838,1,,,,
0.47946627,0,,,,
0.461839884,0,,,,
0.492343564,0,,,,
0.480735137,0,,,,
0.470008637,0,,,,
0.510476361,1,,,,
0.508449673,1,,,,
0.502403804,1,,,,
0.501907136,1,,,,
0.506076698,1,,,,
0.476810815,0,,,,
0.506017887,1,,,,
0.48521964,0,,,,
0.481738454,0,,,,
0.498906952,0,,,,
0.510764691,1,,,,
0.465326182,0,,,,
0.516010542,1,,,,
0.45984616,0,,,,
0.47665421,0,,,,
0.509622194,1,,,,
0.462908813,0,,,,
0.481817818,0,,,,
0.507346631,1,,,,
0.445462091,0,,,,
0.455518417,0,,,,
0.455215426,0,,,,
0.502824822,1,,,,
0.457946557,0,,,,
0.51484585,1,,,,
0.457266802,0,,,,
0.485690886,0,,,,
0.474627582,0,,,,
0.499109101,0,,,,
0.455861905,0,,,,
0.469037952,0,,,,
0.512586021,1,,,,
0.461437285,0,,,,
0.51213771,1,,,,
0.501900963,1,,,,
0.468767756,0,,,,
0.511271752,1,,,,
0.513373704,1,,,,
0.51663566,1,,,,
0.513464926,1,,,,
0.508929258,1,,,,
0.487580618,0,,,,
0.461204487,0,,,,
0.45689627,0,,,,
0.507309912,1,,,,
0.450601073,0,,,,
0.507056184,1,,,,
0.457781341,0,,,,
0.471381491,0,,,,
0.503592743,1,,,,
0.480615106,0,,,,
0.505276307,1,,,,
0.450407014,0,,,,
0.508515324,1,,,,
0.451511641,0,,,,
0.504565043,1,,,,
0.514179487,1,,,,
0.50745713,1,,,,
0.459488053,0,,,,
0.453214255,0,,,,
0.508800384,1,,,,
0.454292885,0,,,,
0.503091273,1,,,,
0.467260638,0,,,,
0.471118975,0,,,,
0.49644468,0,,,,
0.468763513,0,,,,
0.460360487,0,,,,
0.514011456,1,,,,
0.477374278,0,,,,
0.495949311,0,,,,
0.45975349,0,,,,
0.464810655,0,,,,
0.509055397,1,,,,
0.51203098,1,,,,
0.516058777,1,,,,
0.509409157,1,,,,
0.471922696,0,,,,
0.501815092,1,,,,
0.458558104,0,,,,
0.509955899,1,,,,
0.469413262,0,,,,
0.458424419,0,,,,
0.470684855,0,,,,
0.463085103,0,,,,
0.512358885,1,,,,
0.492919186,0,,,,
0.461232783,0,,,,
0.503448608,1,,,,
0.485690421,0,,,,
0.513105035,1,,,,
0.463116521,0,,,,
0.464792023,0,,,,
0.50485798,1,,,,
0.458332523,0,,,,
0.506905426,1,,,,
0.502360865,1,,,,
0.508676759,1,,,,
0.461000387,0,,,,
0.474850993,0,,,,
0.510075503,1,,,,
0.514291264,1,,,,
0.469761985,0,,,,
0.513880328,1,,,,
0.507029844,1,,,,
0.481089462,0,,,,
0.51574479,1,,,,
0.466668059,0,,,,
0.478372858,0,,,,
0.504254365,1,,,,
0.498771347,0,,,,
0.516141337,1,,,,
0.457941794,0,,,,
0.467951334,0,,,,
0.48838928,0,,,,
0.511433769,1,,,,
0.496123315,0,,,,
0.473281381,0,,,,
0.502448705,1,,,,
0.514885647,1,,,,
0.496348142,0,,,,
0.515145243,1,,,,
0.462524962,0,,,,
0.462421973,0,,,,
0.502828602,1,,,,
0.460488172,0,,,,
0.467020475,0,,,,
0.444641584,0,,,,
0.505185402,1,,,,
0.503885872,1,,,,
0.45011147,0,,,,
0.444764302,0,,,,
0.470756172,0,,,,
0.481760005,0,,,,
0.500863849,1,,,,
0.51001052,1,,,,
0.514181828,1,,,,
0.472152041,0,,,,
0.461116111,0,,,,
0.492923348,0,,,,
0.504941432,1,,,,
0.512817419,1,,,,
0.465603156,0,,,,
0.44714262,0,,,,
0.504827705,1,,,,
0.484793668,0,,,,
0.482956618,0,,,,
0.460208387,0,,,,
0.472192872,0,,,,
0.454631151,0,,,,
0.513058979,1,,,,
0.481213311,0,,,,
0.487143492,0,,,,
0.503115637,1,,,,
0.501724483,1,,,,
0.515914592,1,,,,
0.462997385,0,,,,
0.515573943,1,,,,
0.498105062,0,,,,
0.48166868,0,,,,
0.484770405,0,,,,
0.493603114,0,,,,
0.512842362,1,,,,
0.474075212,0,,,,
0.506039286,1,,,,
0.474880149,0,,,,
0.517717409,1,,,,
0.492229611,0,,,,
0.4627981,0,,,,
0.509346571,1,,,,
0.505736523,1,,,,
0.469792578,0,,,,
0.492922375,0,,,,
0.513353621,1,,,,
0.516344947,1,,,,
0.508535648,1,,,,
0.503877597,1,,,,
0.460306185,0,,,,
0.513424001,1,,,,
0.5039886,1,,,,
0.458606733,0,,,,
0.461368242,0,,,,
0.463902877,0,,,,
0.515675873,1,,,,
0.485121811,0,,,,
0.507556417,1,,,,
0.506144338,1,,,,
0.497798827,0,,,,
0.479943196,0,,,,
0.495023704,0,,,,
0.512613898,1,,,,
0.466845755,0,,,,
0.514079037,1,,,,
0.497884698,0,,,,
0.501190693,1,,,,
0.507412982,1,,,,
0.471100462,0,,,,
0.476174625,0,,,,
0.458119954,0,,,,
0.513997039,1,,,,
0.459764578,0,,,,
0.508243178,1,,,,
0.51552587,1,,,,
0.502636623,1,,,,
0.47718692,0,,,,
0.507853217,1,,,,
0.508091136,1,,,,
0.47294284,0,,,,
0.496632838,0,,,,
0.461119485,0,,,,
0.500817394,1,,,,
0.483327953,0,,,,
0.481122864,0,,,,
0.448470667,0,,,,
0.51045702,1,,,,
0.495532934,0,,,,
0.458693056,0,,,,
0.504254217,1,,,,
0.466786342,0,,,,
0.46207893,0,,,,
0.50123777,1,,,,
0.511094174,1,,,,
0.493535613,0,,,,
0.512212131,1,,,,
0.481840668,0,,,,
0.506042546,1,,,,
0.514929838,1,,,,
0.504267174,1,,,,
0.499231908,0,,,,
0.470479717,0,,,,
0.516198754,1,,,,
0.511175409,1,,,,
0.502099725,1,,,,
0.50324342,1,,,,
0.490150402,0,,,,
0.484549081,0,,,,
0.485749206,0,,,,
0.504781724,1,,,,
0.448159047,0,,,,
0.509083568,1,,,,
0.461820309,0,,,,
0.501575835,1,,,,
0.505883958,1,,,,
0.489854713,0,,,,
0.458966012,0,,,,
0.454560585,0,,,,
0.481802169,0,,,,
0.463474978,0,,,,
0.51732822,1,,,,
0.501446876,1,,,,
0.47758199,0,,,,
0.515157714,1,,,,
0.507730012,1,,,,
0.497754638,0,,,,
0.512980475,1,,,,
0.479690176,0,,,,
0.468357654,0,,,,
0.505215676,1,,,,
0.457746127,0,,,,
0.508227612,1,,,,
0.457488755,0,,,,
0.470459055,0,,,,
0.474066909,0,,,,
0.496377436,0,,,,
0.511570439,1,,,,
0.471694097,0,,,,
0.462757303,0,,,,
0.50639005,1,,,,
0.499337788,0,,,,
0.508172005,1,,,,
0.461120191,0,,,,
0.46048001,0,,,,
0.490495835,0,,,,
0.504717505,1,,,,
0.461811413,0,,,,
0.477845725,0,,,,
0.4668592,0,,,,
0.503126099,1,,,,
0.505498031,1,,,,
0.462379181,0,,,,
0.497157591,0,,,,
0.487272113,0,,,,
0.513008047,1,,,,
0.500337762,1,,,,
0.49959242,0,,,,
0.464998271,0,,,,
0.498461357,0,,,,
0.460511023,0,,,,
0.4585424,0,,,,
0.48971207,0,,,,
0.503291997,1,,,,
0.497239068,0,,,,
0.463665531,0,,,,
0.469491928,0,,,,
0.510388445,1,,,,
0.459347592,0,,,,
0.506754649,1,,,,
0.494748046,0,,,,
0.497953454,0,,,,
0.45136479,0,,,,
0.501481261,1,,,,
0.501628937,1,,,,
0.510504612,1,,,,
0.5015909,1,,,,
0.453228282,0,,,,
0.480463916,0,,,,
0.514019971,1,,,,
0.506976985,1,,,,
0.500061935,1,,,,
0.494460582,0,,,,
0.455798869,0,,,,
0.510303774,1,,,,
0.490696641,0,,,,
0.462264345,0,,,,
0.467918935,0,,,,
0.508289383,1,,,,
0.504615201,1,,,,
0.462120838,0,,,,
0.450528745,0,,,,
0.464564042,0,,,,
0.46730541,0,,,,
0.506111733,1,,,,
0.468080964,0,,,,
0.500280667,1,,,,
0.468859789,0,,,,
0.510740912,1,,,,
0.508026885,1,,,,
0.481817826,0,,,,
0.49803166,0,,,,
0.513361448,1,,,,
0.511811232,1,,,,
0.461167936,0,,,,
0.458149488,0,,,,
0.507078337,1,,,,
0.46845956,0,,,,
0.47955426,0,,,,
0.498991709,0,,,,
0.452896945,0,,,,
0.486385903,0,,,,
0.504819671,1,,,,
0.444990546,0,,,,
0.504153267,1,,,,
0.508304994,1,,,,
0.509973087,1,,,,
0.489677567,0,,,,
0.499265206,0,,,,
0.465946134,0,,,,
0.446729657,0,,,,
0.514001946,1,,,,
0.460347909,0,,,,
0.486522083,0,,,,
0.487316819,0,,,,
0.510296259,1,,,,
0.501099383,1,,,,
0.471011162,0,,,,
0.454637843,0,,,,
0.504621188,1,,,,
0.471850203,0,,,,
0.502546223,1,,,,
0.459133705,0,,,,
0.505097048,1,,,,
0.506604496,1,,,,
0.461244977,0,,,,
0.447281446,0,,,,
0.503161523,1,,,,
0.453196661,0,,,,
0.444936311,0,,,,
0.454613946,0,,,,
0.493205301,0,,,,
0.44812635,0,,,,
0.454195818,0,,,,
0.491730399,0,,,,
0.513763517,1,,,,
0.505695019,1,,,,
0.503015321,1,,,,
0.493471354,0,,,,
0.45942419,0,,,,
0.445588023,0,,,,
0.506424544,1,,,,
0.493301056,0,,,,
0.475130552,0,,,,
0.458948817,0,,,,
0.498745803,0,,,,
0.462841362,0,,,,
0.51760609,1,,,,
0.467294913,0,,,,
0.478714323,0,,,,
0.457165206,0,,,,
0.48153403,0,,,,
0.462252697,0,,,,
0.500377585,1,,,,
0.465029321,0,,,,
0.455394516,0,,,,
0.484496804,0,,,,
0.46968322,0,,,,
0.468634518,0,,,,
0.451026791,0,,,,
0.513010218,1,,,,
0.51135913,1,,,,
0.462634602,0,,,,
0.497816821,0,,,,
0.480490051,0,,,,
0.454468375,0,,,,
0.500320827,1,,,,
0.448101751,0,,,,
0.511964268,1,,,,
0.461593537,0,,,,
0.498233592,0,,,,
0.445683081,0,,,,
0.457619585,0,,,,
0.508740445,1,,,,
0.46483581,0,,,,
0.504969194,1,,,,
0.505773623,1,,,,
0.46056978,0,,,,
0.466942748,0,,,,
0.469986621,0,,,,
0.511830951,1,,,,
0.500503475,1,,,,
0.516548456,1,,,,
0.516009078,1,,,,
0.49931391,0,,,,
0.514577153,1,,,,
0.447972428,0,,,,
0.474606404,0,,,,
0.508894339,1,,,,
0.470466526,0,,,,
0.507862024,1,,,,
0.496739009,0,,,,
0.513212471,1,,,,
0.506089306,1,,,,
0.509225798,1,,,,
0.505832713,1,,,,
0.443065279,0,,,,
0.465902749,0,,,,
0.460563589,0,,,,
0.493948968,0,,,,
0.50894694,1,,,,
0.502650908,1,,,,
0.508292022,1,,,,
0.456100603,0,,,,
0.459888284,0,,,,
0.461744116,0,,,,
0.507200092,1,,,,
0.504046172,1,,,,
0.51103066,1,,,,
0.509652156,1,,,,
0.453187906,0,,,,
0.453382026,0,,,,
0.461613222,0,,,,
0.496172505,0,,,,
0.511610248,1,,,,
0.50669604,1,,,,
0.511847564,1,,,,
0.502526241,1,,,,
0.462771991,0,,,,
0.460093303,0,,,,
0.471387681,0,,,,
0.496220349,0,,,,
0.472975953,0,,,,
0.52026669,1,,,,
0.462434514,0,,,,
0.480833703,0,,,,
0.45729593,0,,,,
0.511791448,1,,,,
0.512025411,1,,,,
0.50036398,1,,,,
0.500949096,1,,,,
0.4792659,0,,,,
0.516678053,1,,,,
0.512281889,1,,,,
0.502622616,1,,,,
0.46493062,0,,,,
0.46163594,0,,,,
0.471013222,0,,,,
0.479494805,0,,,,
0.507613566,1,,,,
0.458016361,0,,,,
0.461768379,0,,,,
0.513727931,1,,,,
0.507742589,1,,,,
0.457549922,0,,,,
0.506796176,1,,,,
0.506379336,1,,,,
0.520433553,1,,,,
0.450869054,0,,,,
0.492809713,0,,,,
0.456710601,0,,,,
0.478660957,0,,,,
0.508065695,1,,,,
0.499410718,0,,,,
0.457788093,0,,,,
0.50014486,1,,,,
0.460784014,0,,,,
0.486037888,0,,,,
0.498837342,0,,,,
0.45929681,0,,,,
0.458419602,0,,,,
0.447889361,0,,,,
0.473761578,0,,,,
0.506474241,1,,,,
0.512426848,1,,,,
0.516239626,1,,,,
0.50893875,1,,,,
0.501118648,1,,,,
0.486798614,0,,,,
0.497218949,0,,,,
0.512780356,1,,,,
0.468570031,0,,,,
0.504149832,1,,,,
0.481680844,0,,,,
0.478364703,0,,,,
0.501615322,1,,,,
0.499332453,0,,,,
0.447237703,0,,,,
0.500701497,1,,,,
0.49420058,0,,,,
0.46463476,0,,,,
0.509578306,1,,,,
0.517896307,1,,,,
0.510581085,1,,,,
0.49604551,0,,,,
0.474404396,0,,,,
0.450609476,0,,,,
0.51212415,1,,,,
0.500957241,1,,,,
0.498910144,0,,,,
0.504917891,1,,,,
0.485698085,0,,,,
0.50067653,1,,,,
0.49776073,0,,,,
0.483941148,0,,,,
0.46094112,0,,,,
0.459136596,0,,,,
0.504901301,1,,,,
0.467341573,0,,,,
0.508944803,1,,,,
0.509314202,1,,,,
0.46185249,0,,,,
0.492610283,0,,,,
0.493964716,0,,,,
0.512573928,1,,,,
0.497018125,0,,,,
0.51077393,1,,,,
0.47591919,0,,,,
0.51577044,1,,,,
0.445581007,0,,,,
0.512365918,1,,,,
0.450123688,0,,,,
0.497981983,0,,,,
0.499918038,0,,,,
0.444979657,0,,,,
0.45533925,0,,,,
0.49462048,0,,,,
0.499155341,0,,,,
0.495941079,0,,,,
0.487042087,0,,,,
0.519740209,1,,,,
0.470430756,0,,,,
0.502222155,1,,,,
0.453893721,0,,,,
0.487974614,0,,,,
0.501996417,1,,,,
0.448302958,0,,,,
0.498873127,0,,,,
0.454116292,0,,,,
0.507612329,1,,,,
0.507117827,1,,,,
0.453827118,0,,,,
0.471865395,0,,,,
0.503359507,1,,,,
0.479719156,0,,,,
0.503757337,1,,,,
0.495179734,0,,,,
0.501859299,1,,,,
0.508753281,1,,,,
0.512421236,1,,,,
0.510424689,1,,,,
0.491125904,0,,,,
0.490736947,0,,,,
0.468416976,0,,,,
0.462982146,0,,,,
0.497693499,0,,,,
0.497489256,0,,,,
0.513666055,1,,,,
0.488199112,0,,,,
0.494692117,0,,,,
0.499802123,0,,,,
0.513041409,1,,,,
0.473101938,0,,,,
0.517281007,1,,,,
0.508092506,1,,,,
0.506587589,1,,,,
0.47614615,0,,,,
0.511301572,1,,,,
0.494658488,0,,,,
0.498805622,0,,,,
0.45487748,0,,,,
0.462640467,0,,,,
0.507621332,1,,,,
0.446633629,0,,,,
0.507585143,1,,,,
0.508712186,1,,,,
0.467624521,0,,,,
0.505201152,1,,,,
0.461003187,0,,,,
0.485799195,0,,,,
0.500969621,1,,,,
0.463404656,0,,,,
0.469891643,0,,,,
0.453761848,0,,,,
0.510396079,1,,,,
0.513451006,1,,,,
0.457819162,0,,,,
0.49702996,0,,,,
0.506974408,1,,,,
0.458335013,0,,,,
0.511510803,1,,,,
0.511424899,1,,,,
0.456966844,0,,,,
0.512340243,1,,,,
0.49229397,0,,,,
0.466243874,0,,,,
0.486133669,0,,,,
0.470184772,0,,,,
0.508234478,1,,,,
0.462861707,0,,,,
0.462567119,0,,,,
0.495904917,0,,,,
0.504403719,1,,,,
0.49930568,0,,,,
0.498265984,0,,,,
0.459810186,0,,,,
0.460116584,0,,,,
0.50863991,1,,,,
0.502221175,1,,,,
0.470160671,0,,,,
0.509400637,1,,,,
0.479572996,0,,,,
0.470041431,0,,,,
0.465416907,0,,,,
0.497983556,0,,,,
0.514835679,1,,,,
0.464075542,0,,,,
0.451573807,0,,,,
0.481859765,0,,,,
0.506385193,1,,,,
0.504293727,1,,,,
0.51045013,1,,,,
0.4813513,0,,,,
0.503595588,1,,,,
0.518052752,1,,,,
0.500747269,1,,,,
0.51000327,1,,,,
0.502320321,1,,,,
0.509633243,1,,,,
0.50225941,1,,,,
0.501731048,1,,,,
0.494609571,0,,,,
0.476669414,0,,,,
0.450615011,0,,,,
0.510925933,1,,,,
0.518074294,1,,,,
0.454278003,0,,,,
0.457523308,0,,,,
0.472005898,0,,,,
0.506777872,1,,,,
0.488497897,0,,,,
0.511320213,1,,,,
0.461179652,0,,,,
0.514744726,1,,,,
0.502437371,1,,,,
0.515577867,1,,,,
0.495216671,0,,,,
0.466783303,0,,,,
0.453457518,0,,,,
0.512552514,1,,,,
0.49677223,0,,,,
0.49524994,0,,,,
0.461058534,0,,,,
0.45255275,0,,,,
0.478746312,0,,,,
0.504152457,1,,,,
0.471188151,0,,,,
0.497699086,0,,,,
0.467197421,0,,,,
0.499278798,0,,,,
0.483512402,0,,,,
0.500335695,1,,,,
0.448685676,0,,,,
0.501719466,1,,,,
0.446297821,0,,,,
0.520500281,1,,,,
0.485451813,0,,,,
0.509535969,1,,,,
0.47992971,0,,,,
0.506875374,1,,,,
0.474654682,0,,,,
0.46584429,0,,,,
0.510996966,1,,,,
0.488141984,0,,,,
0.444544393,0,,,,
0.513155888,1,,,,
0.46958534,0,,,,
0.466931191,0,,,,
0.447415183,0,,,,
0.481014675,0,,,,
0.460474947,0,,,,
0.467228661,0,,,,
0.506157464,1,,,,
0.502590054,1,,,,
0.473701811,0,,,,
0.507813816,1,,,,
0.50999023,1,,,,
0.471037558,0,,,,
0.506795682,1,,,,
0.451525983,0,,,,
0.513001406,1,,,,
0.443597405,0,,,,
0.469446776,0,,,,
0.49676349,0,,,,
0.514948104,1,,,,
0.498623576,0,,,,
0.505027683,1,,,,
0.457290639,0,,,,
0.51712804,1,,,,
0.498163283,0,,,,
0.480892455,0,,,,
0.481988322,0,,,,
0.448318987,0,,,,
0.47483427,0,,,,
0.494654866,0,,,,
0.470318001,0,,,,
0.503458727,1,,,,
0.499272023,0,,,,
0.484160524,0,,,,
0.466113695,0,,,,
0.499824538,0,,,,
0.470227405,0,,,,
0.481781841,0,,,,
0.47826014,0,,,,
0.504897006,1,,,,
0.484966897,0,,,,
0.489079185,0,,,,
0.504990432,1,,,,
0.504141148,1,,,,
0.444038198,0,,,,
0.518412258,1,,,,
0.508612086,1,,,,
0.497794372,0,,,,
0.50438743,1,,,,
0.4876246,0,,,,
0.483006238,0,,,,
0.498354033,0,,,,
0.503948305,1,,,,
0.501824154,1,,,,
0.511460622,1,,,,
0.515356189,1,,,,
0.486481216,0,,,,
0.496863379,0,,,,
0.514993568,1,,,,
0.491514102,0,,,,
0.512269144,1,,,,
0.493716776,0,,,,
0.459573777,0,,,,
0.461480015,0,,,,
0.462734953,0,,,,
0.482231453,0,,,,
0.509459836,1,,,,
0.460538275,0,,,,
0.491550787,0,,,,
0.471451983,0,,,,
0.49655526,0,,,,
0.456152878,0,,,,
0.487348858,0,,,,
0.508775301,1,,,,
0.480318437,0,,,,
0.497424633,0,,,,
0.494986068,0,,,,
0.511621681,1,,,,
0.467807913,0,,,,
0.501764908,1,,,,
0.456935159,0,,,,
0.477385048,0,,,,
0.477765182,0,,,,
0.458758966,0,,,,
0.513513893,1,,,,
0.463897306,0,,,,
0.509755337,1,,,,
0.512945346,1,,,,
0.519872499,1,,,,
0.514635308,1,,,,
0.480670897,0,,,,
0.469908843,0,,,,
0.491997158,0,,,,
0.45306956,0,,,,
0.478689166,0,,,,
0.512300713,1,,,,
0.485288503,0,,,,
0.510055989,1,,,,
0.479984427,0,,,,
0.512558001,1,,,,
0.472768874,0,,,,
0.485725423,0,,,,
0.455720711,0,,,,
0.513030139,1,,,,
0.492678096,0,,,,
0.459940978,0,,,,
0.475169789,0,,,,
0.510548665,1,,,,
0.480428732,0,,,,
0.478129394,0,,,,
0.500633535,1,,,,
0.499033251,0,,,,
0.509846042,1,,,,
0.467743696,0,,,,
0.447113203,0,,,,
0.456435484,0,,,,
0.500974519,1,,,,
0.478912581,0,,,,
0.456796657,0,,,,
0.470725704,0,,,,
0.46981995,0,,,,
0.463244654,0,,,,
0.451756791,0,,,,
0.465098126,0,,,,
0.504339066,1,,,,
0.497209816,0,,,,
0.464082158,0,,,,
0.508135414,1,,,,
0.505618943,1,,,,
0.486876245,0,,,,
0.514457886,1,,,,
0.516014063,1,,,,
0.449896878,0,,,,
0.472620326,0,,,,
0.47795433,0,,,,
0.481802451,0,,,,
0.504066703,1,,,,
0.506844185,1,,,,
0.466428215,0,,,,
0.505605165,1,,,,
0.510979655,1,,,,
0.508150615,1,,,,
0.468113401,0,,,,
0.506078888,1,,,,
0.460493958,0,,,,
0.447912621,0,,,,
0.49090031,0,,,,
0.460076858,0,,,,
0.505238976,1,,,,
0.467671055,0,,,,
0.511843507,1,,,,
0.503385021,1,,,,
0.493530269,0,,,,
0.498127319,0,,,,
0.471263483,0,,,,
0.501463093,1,,,,
0.469794319,0,,,,
0.497821119,0,,,,
0.464103216,0,,,,
0.463283755,0,,,,
0.513642228,1,,,,
0.501137378,1,,,,
0.508490689,1,,,,
0.497460374,0,,,,
0.504962245,1,,,,
0.485631575,0,,,,
0.50765158,1,,,,
0.506040869,1,,,,
0.469696286,0,,,,
0.517018076,1,,,,
0.450356162,0,,,,
0.504425419,1,,,,
0.484382489,0,,,,
0.499804298,0,,,,
0.503206384,1,,,,
0.469696635,0,,,,
0.512081785,1,,,,
0.454990489,0,,,,
0.498535327,0,,,,
0.456511018,0,,,,
0.447560157,0,,,,
0.505942405,1,,,,
0.503244427,1,,,,
0.50069528,1,,,,
0.470995253,0,,,,
0.494380374,0,,,,
0.500769592,1,,,,
0.511124924,1,,,,
0.465928153,0,,,,
0.490202477,0,,,,
0.502383362,1,,,,
0.489736764,0,,,,
0.505572412,1,,,,
0.51843117,1,,,,
0.461721671,0,,,,
0.460789952,0,,,,
0.457658285,0,,,,
0.468859685,0,,,,
0.496174585,0,,,,
0.473808356,0,,,,
0.504645904,1,,,,
0.498663236,0,,,,
0.50930578,1,,,,
0.497605573,0,,,,
0.480087685,0,,,,
0.461567432,0,,,,
0.456903131,0,,,,
0.462049068,0,,,,
0.510693459,1,,,,
0.515464871,1,,,,
0.461788759,0,,,,
0.503046055,1,,,,
0.49940988,0,,,,
0.460599653,0,,,,
0.519739248,1,,,,
0.514179842,1,,,,
0.489337687,0,,,,
0.510092254,1,,,,
0.51026461,1,,,,
0.475095429,0,,,,
0.455104879,0,,,,
0.482634435,0,,,,
0.509797668,1,,,,
0.504884745,1,,,,
0.50010672,1,,,,
0.462122259,0,,,,
0.493228637,0,,,,
0.476290083,0,,,,
0.461455166,0,,,,
0.513716962,1,,,,
0.49455537,0,,,,
0.451649987,0,,,,
0.502364752,1,,,,
0.450421772,0,,,,
0.453690425,0,,,,
0.472571032,0,,,,
0.459997196,0,,,,
0.458777983,0,,,,
0.465092342,0,,,,
0.496197433,0,,,,
0.513084122,1,,,,
0.509919061,1,,,,
0.506401285,1,,,,
0.452620052,0,,,,
0.450574654,0,,,,
0.510780324,1,,,,
0.504337106,1,,,,
0.493711362,0,,,,
0.49948538,0,,,,
0.501039889,1,,,,
0.495192201,0,,,,
0.502973232,1,,,,
0.499200478,0,,,,
0.460598528,0,,,,
0.512022275,1,,,,
0.510925646,1,,,,
0.50562811,1,,,,
0.450170233,0,,,,
0.485979437,0,,,,
0.504320317,1,,,,
0.509381541,1,,,,
0.495242266,0,,,,
0.469582174,0,,,,
0.495634888,0,,,,
0.506271441,1,,,,
0.504306988,1,,,,
0.495285645,0,,,,
0.503778233,1,,,,
0.460194565,0,,,,
0.482698905,0,,,,
0.509452366,1,,,,
0.512622123,1,,,,
0.460076362,0,,,,
0.460918246,0,,,,
0.481026777,0,,,,
0.457289773,0,,,,
0.474823837,0,,,,
0.515935721,1,,,,
0.505531952,1,,,,
0.511273624,1,,,,
0.454257352,0,,,,
0.466634738,0,,,,
0.456829327,0,,,,
0.468207881,0,,,,
0.509507314,1,,,,
0.500725022,1,,,,
0.460242689,0,,,,
0.508015148,1,,,,
0.476184734,0,,,,
0.480383197,0,,,,
0.471477439,0,,,,
0.510559005,1,,,,
0.513479003,1,,,,
0.443547713,0,,,,
0.470127885,0,,,,
0.501287142,1,,,,
0.458132181,0,,,,
0.50198482,1,,,,
0.511963928,1,,,,
0.45996363,0,,,,
0.510944112,1,,,,
0.507715905,1,,,,
0.50788052,1,,,,
0.511149074,1,,,,
0.511888794,1,,,,
0.491305859,0,,,,
0.457417484,0,,,,
0.504594783,1,,,,
0.517275056,1,,,,
0.504204181,1,,,,
0.501383751,1,,,,
0.451409307,0,,,,
0.459788351,0,,,,
0.459193116,0,,,,
0.502865391,1,,,,
0.46114131,0,,,,
0.487132899,0,,,,
0.4792538,0,,,,
0.504525324,1,,,,
0.504655778,1,,,,
0.506997501,1,,,,
0.509192904,1,,,,
0.451158439,0,,,,
0.469308871,0,,,,
0.511005537,1,,,,
0.512523248,1,,,,
0.501816555,1,,,,
0.47983264,0,,,,
0.507303481,1,,,,
0.510103517,1,,,,
0.450334525,0,,,,
0.461709237,0,,,,
0.469652453,0,,,,
0.493861983,0,,,,
0.498268329,0,,,,
0.468254363,0,,,,
0.462344295,0,,,,
0.49975218,0,,,,
0.450342714,0,,,,
0.454213624,0,,,,
0.477214952,0,,,,
0.474121744,0,,,,
0.51602945,1,,,,
0.460783902,0,,,,
0.501735896,1,,,,
0.508673662,1,,,,
0.505774081,1,,,,
0.510421143,1,,,,
0.512549529,1,,,,
0.478881819,0,,,,
0.452397461,0,,,,
0.503776866,1,,,,
0.505024288,1,,,,
0.503478886,1,,,,
0.490575344,0,,,,
0.463815837,0,,,,
0.50213284,1,,,,
0.456715702,0,,,,
0.505605883,1,,,,
0.501907371,1,,,,
0.514719988,1,,,,
0.506170332,1,,,,
0.45193952,0,,,,
0.497625523,0,,,,
0.50552344,1,,,,
0.513367928,1,,,,
0.459195314,0,,,,
0.498705935,0,,,,
0.507262812,1,,,,
0.512174171,1,,,,
0.492201985,0,,,,
0.459054164,0,,,,
0.487325893,0,,,,
0.456122551,0,,,,
0.478522943,0,,,,
0.476539914,0,,,,
0.505777675,1,,,,
0.509910492,1,,,,
0.496384171,0,,,,
0.499175181,0,,,,
0.460628799,0,,,,
0.514026082,1,,,,
0.516549438,1,,,,
0.515752118,1,,,,
0.47276847,0,,,,
0.479789026,0,,,,
0.503035735,1,,,,
0.515253525,1,,,,
